"accuracy","capturedAt","convergenceStatus","latitude","longitude","planterCheckInId","treeUuid"
"3.216","1602111170541","null","47.06791489","-122.93837837","1","null"
"3.216","1602111171546","NOT_CONVERGED","47.06790662","-122.9383795","1","0aec21c3-a897-4e2d-bb82-9cd5c0428686"
"3.216","1602111172548","NOT_CONVERGED","47.06789807","-122.9383814","1","0aec21c3-a897-4e2d-bb82-9cd5c0428686"
"3.216","1602111173552","NOT_CONVERGED","47.06789256","-122.93837954","1","0aec21c3-a897-4e2d-bb82-9cd5c0428686"
"3.216","1602111174552","NOT_CONVERGED","47.06789692","-122.93837309","1","0aec21c3-a897-4e2d-bb82-9cd5c0428686"
"3.216","1602111175551","CONVERGED","47.06790582","-122.93836384","1","0aec21c3-a897-4e2d-bb82-9cd5c0428686"
"3.216","1602111176585","CONVERGED","47.06791544","-122.93836701","1","0aec21c3-a897-4e2d-bb82-9cd5c0428686"
"3.216","1602111177531","CONVERGED","47.06791907","-122.93837126","1","0aec21c3-a897-4e2d-bb82-9cd5c0428686"
"3.216","1602111178532","CONVERGED","47.06792241","-122.93837256","1","0aec21c3-a897-4e2d-bb82-9cd5c0428686"
"3.216","1602111179536","null","47.0679241","-122.93837322","1","null"
"3.216","1602111180720","null","47.06792495","-122.93837354","1","null"
"3.216","1602111181564","null","47.06792473","-122.93837189","1","null"
"3.216","1602111182554","null","47.06792475","-122.93837036","1","null"
"3.216","1602111183535","null","47.06792468","-122.93837013","1","null"
"3.216","1602111184532","null","47.0679246","-122.93837001","1","null"
"3.216","1602111185532","null","47.06792361","-122.93836855","1","null"
"3.216","1602111186533","null","47.06792215","-122.93836805","1","null"
"3.216","1602111187533","null","47.06792162","-122.93836813","1","null"
"3.216","1602111188535","null","47.06792086","-122.93836522","1","null"
"3.216","1602111189557","null","47.06791556","-122.93835694","1","null"
"3.216","1602111190564","null","47.06791236","-122.93834577","1","null"
"3.216","1602111191557","null","47.06791109","-122.93833456","1","null"
"3.216","1602111192565","null","47.06791077","-122.93832214","1","null"
"3.216","1602111193537","null","47.06790703","-122.93831567","1","null"
"3.216","1602111194563","null","47.06790323","-122.93831015","1","null"
"3.216","1602111195564","null","47.06790503","-122.93831673","1","null"
"3.216","1602111196560","null","47.06791267","-122.93833102","1","null"
"3.216","1602111197557","null","47.06791679","-122.9383448","1","null"
"3.216","1602111198538","null","47.0679166","-122.93836018","1","null"
"3.216","1602111199563","null","47.06791346","-122.93837395","1","null"
"3.216","1602111200536","null","47.06791259","-122.93838659","1","null"
"3.216","1602111201554","null","47.06791112","-122.93839394","1","null"
"3.216","1602111202556","NOT_CONVERGED","47.06791183","-122.93839905","1","4ecb00f4-9962-4972-98b1-1a66a299b316"
"3.216","1602111203554","NOT_CONVERGED","47.06791814","-122.93839732","1","4ecb00f4-9962-4972-98b1-1a66a299b316"
"3.216","1602111204560","NOT_CONVERGED","47.06792351","-122.93839532","1","4ecb00f4-9962-4972-98b1-1a66a299b316"
"3.216","1602111205553","NOT_CONVERGED","47.06792523","-122.93838361","1","4ecb00f4-9962-4972-98b1-1a66a299b316"
"3.216","1602111206560","CONVERGED","47.06792418","-122.9383772","1","4ecb00f4-9962-4972-98b1-1a66a299b316"
"3.216","1602111207533","CONVERGED","47.06792366","-122.93837397","1","4ecb00f4-9962-4972-98b1-1a66a299b316"
"3.216","1602111208529","CONVERGED","47.06792341","-122.93837234","1","4ecb00f4-9962-4972-98b1-1a66a299b316"
"3.216","1602111209553","null","47.06792328","-122.93837152","1","null"
"3.216","1602111211012","null","47.06792125","-122.93837211","1","null"
"3.216","1602111211532","null","47.067923","-122.93837577","1","null"
"3.216","1602111212541","null","47.06792757","-122.93838043","1","null"
"3.216","1602111213533","NOT_CONVERGED","47.06793588","-122.93838095","1","06758fc8-6f75-4131-bb81-e2a4907e13ea"
