"accuracy","capturedAt","convergenceStatus","latitude","longitude","planterCheckInId","treeUuid"
2.4,1601885212459,,-6.79563,37.62770833333333,1,
2.4,1601885213458,,-6.79563,37.62770833333333,1,
2.4,1601885214443,,-6.79563,37.62770833333333,1,
2.4,1601885215450,,-6.79563,37.62770833333333,1,
2.5,1601885216454,,-6.795711666666667,37.627671666666664,1,
2.5,1601885217456,,-6.7957133333333335,37.627671666666664,1,
2.5,1601885218452,,-6.7957149999999995,37.627671666666664,1,
2.5,1601885219460,,-6.795716666666667,37.627673333333334,1,
2.5,1601885220454,,-6.795716666666667,37.627673333333334,1,
2.5,1601885221489,,-6.795716666666667,37.627673333333334,1,
2.4,1601885222454,,-6.795716666666667,37.627673333333334,1,
2.4,1601885223458,,-6.795716666666667,37.627673333333334,1,
2.4,1601885224470,,-6.795716666666667,37.627673333333334,1,
2.4,1601885225442,,-6.795716666666667,37.627673333333334,1,
2.4,1601885226455,,-6.795716666666667,37.627673333333334,1,
2.4,1601885227466,,-6.795716666666667,37.627673333333334,1,
2.4,1601885228450,,-6.795716666666667,37.627673333333334,1,
2.4,1601885229458,,-6.795716666666667,37.627673333333334,1,
2.4,1601885230456,,-6.795716666666667,37.627673333333334,1,
2.4,1601885231452,,-6.795716666666667,37.627673333333334,1,
2.4,1601885232459,,-6.795716666666667,37.627673333333334,1,
2.4,1601885233467,,-6.795716666666667,37.627673333333334,1,
2.4,1601885234459,,-6.795753333333333,37.627716666666664,1,
2.4,1601885235457,,-6.795751666666666,37.627716666666664,1,
2.4,1601885236457,,-6.79575,37.627716666666664,1,
2.4,1601885237459,,-6.795746666666668,37.627718333333334,1,
2.4,1601885238463,,-6.795746666666668,37.627718333333334,1,
2.4,1601885239463,,-6.795746666666668,37.627718333333334,1,
2.4,1601885240459,,-6.795746666666668,37.627718333333334,1,
2.4,1601885241459,,-6.795746666666668,37.627718333333334,1,
2.4,1601885242461,,-6.795746666666668,37.627718333333334,1,
2.4,1601885243458,,-6.795746666666668,37.627718333333334,1,
2.4,1601885244470,,-6.795746666666668,37.627718333333334,1,
